MR32 ASCII
Name	Post fatigue 
Frequency	1500
Date	22-05-2023 12:05:53
"Time,s"	"RT RECTUS FEM.,uV"	"RT BICEPS FEM.,uV"	"RT LAT. GASTRO,uV"	"LT RECTUS FEM.,uV"	"LT TIB.ANT.,uV"	"LT BICEPS FEM.,uV"	"LT LAT. GASTRO,uV"	"RT TIB.ANT.,uV"
29.1047	-12.5855	-0.77135	-76.2864	1.66459	-17.1687	4.18144	-3.03135	-4.92119
29.1053	-12.5855	-3.22824	-4.57988	2.8835	-20.8339	0.828866	4.92595	-6.75723
29.1060	-10.7564	-2.91399	49.1663	-0.472529	-19.0013	-3.14227	15.2326	-6.44119
29.1067	-8.31496	-1.39986	45.4845	0.139611	-12.9055	-2.83299	27.1306	-4.00317
29.1073	-9.23148	-1.39986	23.7974	1.05245	-5.88366	-1.31134	31.7534	-3.08515
29.1080	-9.53569	-0.77135	22.0014	-1.69144	0.540139	-4.05773	18.0366	-4.30416
29.1087	-5.56931	0.428528	38.48	-2.30358	7.54266	-3.45155	-7.9573	-4.92119
29.1093	-4.957	0.142843	51.591	-0.778598	11.8252	2.9567	-19.5522	-3.08515
29.1100	-7.39844	0.142843	36.639	0.139611	9.68392	5.40618	-8.86671	-2.16713
29.1107	-7.39844	-0.485665	12.8416	-1.38537	4.49473	5.70309	-1.51568	-3.38614
29.1113	-5.2612	-3.22824	14.6377	-3.82855	0.829499	8.75876	-8.26044	-3.70218
29.1120	-5.2612	-4.74237	23.7974	-2.60965	-2.21843	7.53402	-10.9887	-4.00317
29.1127	-6.17772	-4.14244	33.2715	-0.472529	-4.95771	3.26598	-5.1533	-5.52317
29.1133	-6.17772	-3.82818	69.2819	-1.99751	-6.79032	4.18144	-7.35103	-5.22218
29.1140	-7.70265	-5.05663	101.655	-1.38537	-8.62294	5.70309	-15.2326	-3.08515
29.1147	-10.4522	-5.97082	103.182	1.35852	-11.9795	2.65979	-13.1106	-3.70218
29.1153	-11.9771	-6.28507	116.293	0.139611	-14.4294	0.519587	-5.1533	-4.92119
29.1160	-11.9771	-7.79921	140.988	-1.69144	-13.1948	0.519587	-5.1533	-4.00317
29.1167	-11.3648	-10.2561	125.453	-0.166459	-10.7642	1.12577	-10.9887	-3.70218
29.1173	-9.83989	-10.856	85.1768	1.66459	-13.8121	1.74433	-13.1106	-4.6202
29.1180	-6.17772	-10.5418	63.1754	4.41385	-20.5253	0.210309	-11.5949	-3.70218
29.1187	-2.81975	-12.0845	52.1747	5.32668	-24.1905	-2.83299	-11.5949	-4.00317
29.1193	-1.90714	-14.1986	40.9046	0.75175	-22.3579	-3.14227	-14.02	-7.97624
29.1200	-3.73627	-15.7413	33.9001	-1.99751	-19.0013	-3.14227	-18.3397	-11.0162
29.1207	-5.2612	-16.3412	27.4793	0.139611	-15.3361	-6.49484	-19.5522	-10.4143
29.1213	-5.2612	-14.1986	22.0014	1.35852	-11.9795	-8.02886	-16.7482	-7.6602
29.1220	-3.43207	-12.3702	21.0585	0.139611	-7.71627	-5.28247	-12.2012	-6.75723
29.1227	-3.43207	-14.5128	20.1604	0.139611	-3.12509	-2.83299	-8.56357	-7.97624
29.1233	-4.957	-16.9697	14.6377	1.35852	-1.29248	-3.74845	-4.85017	-9.19525
29.1240	-3.43207	-17.2554	11.0007	1.97066	-2.21843	-6.19794	0.303135	-9.19525
29.1247	-2.51555	-17.2554	9.15976	0.75175	1.4468	-6.49484	2.72822	-7.6602
29.1253	-4.34858	-17.5696	7.94744	-0.472529	7.85131	-4.97319	-0.606271	-5.83921
29.1260	-4.34858	-16.3412	6.42081	1.35852	11.2079	-4.36701	-7.0479	-4.00317
29.1267	-1.59903	-15.427	2.46954	2.8835	10.3012	-5.28247	-10.0793	-1.26416
29.1273	-0.686413	-16.3412	-2.73895	-0.472529	7.85131	-4.97319	-6.36584	0.571882
29.1280	0.842416	-18.4838	-3.63696	-2.60965	6.32734	-4.05773	-1.51568	-1.26416
29.1287	1.75503	-18.1696	-3.36756	0.75175	6.32734	-6.80412	-2.72822	-2.16713
29.1293	1.14662	-15.1413	-6.69022	2.8835	6.01869	-9.24123	-7.9573	0.571882
29.1300	1.14662	-12.6844	-9.42916	1.35852	5.42068	-7.1134	-6.74476	0.872872
29.1307	2.36735	-14.1986	-9.15976	1.05245	6.94465	-4.97319	-3.94076	-1.56515
29.1313	2.97576	-17.8839	-13.4253	0.139611	7.2533	-6.80412	-9.16984	-0.948119
29.1320	3.28386	-17.8839	-18.0052	-2.60965	4.18608	-11.3814	-8.86671	-0.030099
29.1327	2.97576	-15.427	-17.0623	-3.52249	2.0641	-16.268	9.47298	-0.346139
29.1333	4.19648	-13.5986	-17.3766	-3.52249	1.75545	-16.5649	29.9346	0.872872
29.1340	6.63793	-11.7702	-19.2175	-5.04746	2.0641	-9.24123	34.7848	1.4899
29.1347	5.72531	-9.34191	-17.6909	-4.44069	3.27942	-1.91753	28.1158	1.18891
29.1353	1.45083	-8.11346	-17.3766	-3.52249	6.32734	-0.705154	18.946	3.62693
29.1360	2.06314	-9.02765	-19.2175	-3.52249	12.4425	-1.62062	10.6855	3.92792
29.1367	4.19648	-10.856	-19.2175	-1.0793	21.8949	-1.31134	0.606271	2.40792
29.1373	2.06314	-11.1703	-18.0052	-0.472529	28.6081	-0.395876	-12.8075	4.84594
29.1380	0.842416	-8.7134	-16.7929	-4.44069	30.7493	1.12577	-22.2804	4.84594
29.1387	2.36735	-6.57076	-13.7396	-5.35353	36.2279	0.519587	-18.6428	2.10693
29.1393	2.36735	-6.88501	-14.009	-2.30358	38.0605	-1.91753	-6.36584	4.54495
29.1400	2.97576	-7.79921	-18.3195	-3.52249	27.3928	-1.31134	3.33449	5.46297
29.1407	4.50459	-6.57076	-19.2175	-4.74139	20.6796	1.12577	4.2439	2.10693
29.1413	4.19648	-5.97082	-20.1155	-2.60965	25.8688	0.519587	0.909406	5.46297
29.1420	3.28386	-5.97082	-25.0097	-1.69144	28.2994	-0.705154	1.81881	9.421
29.1427	4.19648	-4.14244	-27.4344	-1.0793	23.4189	-2.2268	-2.42508	4.84594
29.1433	4.50459	-2.6283	-26.222	-0.778598	16.7057	-4.66392	-22.2804	3.0099
29.1440	5.113	-3.22824	-26.222	-0.778598	7.2533	-4.05773	-36.6036	6.68198
29.1447	6.33372	-2.31405	-25.324	0.139611	3.58807	-1.31134	-28.3432	6.98297
29.1453	6.02952	1.34272	-23.7974	-0.472529	17.0144	-1.62062	-25.6149	6.36594
29.1460	6.63793	-0.485665	-24.6954	-3.52249	39.5845	-1.00206	-42.1358	6.68198
29.1467	8.16676	-3.82818	-25.6383	-4.44069	51.7955	3.57526	-48.5017	4.22891
29.1473	6.63793	-1.9998	-23.4831	-2.60965	47.2236	5.09691	-44.2578	3.32594
29.1480	4.80879	1.05704	-24.1117	-2.91035	41.7257	3.57526	-60.3997	6.06495
29.1487	6.63793	0.428528	-25.6383	-2.60965	45.391	2.35051	-94.5782	4.84594
29.1493	6.02952	-0.485665	-23.7974	-1.0793	35.0126	-6.49484	-119.284	0.571882
29.1500	4.80879	-1.39986	-22.5851	-1.69144	-3.43374	-22.0701	-123.3	-1.26416
29.1507	6.02952	-1.9998	-23.4831	-2.91035	-44.0213	-28.7752	-115.04	-0.346139
29.1513	6.33372	-1.39986	-21.6422	-1.69144	-65.6848	-26.0289	-113.221	0.571882
29.1520	4.50459	-1.0856	-19.5318	-0.778598	-69.0414	-27.5629	-133.076	0.571882
29.1527	4.19648	-1.39986	-19.2175	-0.778598	-50.7345	-31.5216	-162.632	-0.647129
29.1533	2.36735	-1.71411	-16.7929	-0.778598	-19.6186	-27.5629	-151.037	-0.948119
29.1540	-1.90714	-2.31405	-14.3233	-0.472529	2.35346	-15.9588	-68.9633	-0.346139
29.1547	-3.73627	-3.22824	-13.4253	-1.69144	15.1818	-7.1134	16.824	-0.030099
29.1553	-2.81975	-4.14244	-12.213	-3.82855	24.3448	-6.19794	20.1585	1.4899
29.1560	-2.21134	-4.74237	-10.6864	-4.13462	20.969	-6.80412	-29.6315	3.62693
29.1567	-2.51555	-4.14244	-10.0578	-2.30358	12.7318	-8.02886	-56.1558	6.06495
29.1573	-2.21134	-2.6283	-10.0578	-0.166459	11.2079	-9.85979	-42.4389	6.06495
29.1580	-2.51555	-2.31405	-11.5844	0.75175	13.6578	-2.2268	24.0993	4.22891
29.1587	-2.21134	-2.31405	-11.5844	-2.60965	14.2558	13.3361	133.38	4.84594
29.1593	0.842416	-2.31405	-8.53115	-5.96567	6.63599	18.8289	197.493	7.901
29.1600	2.67155	-3.22824	-6.37591	-3.52249	-12.2882	16.0825	209.694	10.339
29.1607	2.06314	-1.71411	-6.69022	0.139611	-30.2864	15.7732	257.286	10.64
29.1613	2.36735	0.428528	-6.69022	-1.69144	-37.3082	16.9979	296.618	7.901
29.1620	3.58807	-0.77135	-6.37591	-1.69144	-36.4015	24.0124	234.096	6.98297
29.1627	6.33372	-1.0856	-7.00452	1.05245	-31.521	35.6165	140.655	10.64
29.1633	14.8788	2.25691	-5.47789	0.139611	-28.4538	33.4763	103.748	11.558
29.1640	18.8452	2.57117	0	-2.91035	-26.6211	19.7443	84.8779	6.98297
29.1647	7.85865	0.428528	2.15524	-1.99751	-19.6186	14.2515	63.2037	5.14693
29.1653	-5.87351	1.34272	0.314305	-1.69144	-15.0274	10.5897	59.1872	5.14693
29.1660	-12.5855	3.48536	-0.898015	-2.60965	-18.6927	1.12577	56.459	0.872872
29.1667	-17.1642	2.25691	-2.42464	-1.69144	-16.8601	-4.05773	45.4703	-3.38614
29.1673	-23.2679	0.142843	-3.63696	-1.38537	-2.21843	-3.45155	35.0879	-4.92119
29.1680	-28.1507	1.65697	-1.84093	-1.99751	20.0623	-4.36701	12.8075	-6.1402
29.1687	-31.8129	4.0853	-1.84093	-0.778598	44.4843	-2.2268	-14.3231	-8.87921
29.1693	-31.8129	4.0853	-5.47789	-1.0793	62.1739	3.57526	-25.0087	-11.6333
29.1700	-30.8964	3.79961	-6.37591	-1.99751	64.6238	9.67422	-18.946	-12.5513
29.1707	-33.646	4.0853	-6.1065	0.139611	57.9106	17.9134	-2.72822	-8.87921
29.1713	-37	3.17111	-7.63313	0.44568	52.7214	26.1526	-6.06271	-3.08515
29.1720	-37	2.25691	-6.69022	-2.60965	47.8409	28.899	-57.0652	-0.030099
29.1727	-36.0874	2.25691	-2.73895	-2.91035	29.8234	24.9278	-109.28	1.4899
29.1733	-28.1507	1.34272	-3.36756	-1.69144	-15.0274	20.6598	-116.859	3.0099
29.1740	-8.31496	-1.39986	-7.00452	-3.21642	-69.6587	22.8	-115.04	2.40792
29.1747	9.38748	-3.22824	-8.53115	-1.99751	-90.1068	27.068	-124.816	-0.346139
29.1753	15.7953	-1.71411	-8.84545	-0.166459	-63.2541	25.5464	-114.737	0.270891
29.1760	17.6244	-0.171411	-8.84545	-1.0793	-19.6186	21.5752	-111.099	3.62693
29.1767	21.2866	-1.39986	-8.21684	1.05245	13.3492	19.435	-155.963	6.98297
29.1773	24.9488	-3.22824	-8.21684	2.8835	27.0841	12.4206	-188.626	11.558
29.1780	27.3902	-4.14244	-9.15976	-2.60965	17.0144	2.35051	-139.139	17.0511
29.1787	28.0025	-5.37088	-11.2701	-4.74139	1.75545	-1.31134	-57.9746	20.1062
29.1793	29.5275	-5.05663	-11.2701	0.44568	6.63599	-0.705154	-3.03135	27.1192
29.1800	36.2395	-1.39986	-8.21684	1.05245	16.3971	-1.91753	54.337	35.9683
29.1807	44.4804	1.34272	-7.31883	0.139611	17.921	-4.97319	123.3	34.7493
29.1813	46.9218	0.742782	-10.3721	3.49564	28.9167	-9.85979	160.813	32.3113
29.1820	43.872	1.05704	-11.2701	3.18957	36.8452	-13.5216	154.447	38.1054
29.1827	38.681	1.05704	-7.31883	-0.166459	16.7057	-10.1567	122.997	36.5854
29.1833	31.3566	-0.171411	-2.73895	-0.472529	-5.88366	-4.36701	90.3343	28.9553
29.1840	24.0323	-0.171411	-1.52663	-0.778598	-11.6709	-6.49484	84.5748	32.3113
29.1847	21.2866	0.428528	-1.84093	-2.60965	-17.1687	-11.6907	95.1845	32.3113
29.1853	22.2031	-0.171411	-1.21232	-1.69144	-25.0972	-12.9031	92.1532	15.2151
29.1860	20.6782	0.428528	1.21232	-1.69144	-31.521	-12.2969	92.7594	5.14693
29.1867	14.5746	3.17111	6.1065	-3.52249	-40.9734	-12.2969	105.87	4.54495
29.1873	9.07938	4.99949	11.315	-1.69144	-46.4713	-11.9876	101.626	-9.79723
29.1880	2.97576	4.71381	12.5273	-0.166459	-60.8042	-12.2969	82.0739	-25.9755
29.1887	-8.92337	5.94225	10.1027	-0.778598	-91.9394	-12.9031	64.4163	-24.4555
29.1893	-21.7429	6.85645	8.84545	0.139611	-92.248	-12.2969	46.0766	-18.3454
29.1900	-28.1507	5.628	7.31883	0.139611	-49.2105	-8.94433	35.9973	-18.9624
29.1907	-35.1709	5.94225	5.52279	-1.0793	-26.0231	-3.45155	38.4224	-23.5374
29.1913	-41.2745	7.14213	7.04942	-0.166459	-39.7581	0.519587	42.4389	-25.0574
29.1920	-40.0538	5.94225	10.1027	1.05245	-47.0693	-2.83299	52.8213	-16.2083
29.1927	-38.5289	2.88542	7.31883	-1.0793	-38.8321	-8.63505	58.884	-11.3323
29.1933	-44.3244	1.34272	1.84093	-1.99751	-32.4276	-9.55051	32.6628	-29.6325
29.1940	-47.9865	1.34272	0.628611	-1.0793	-29.6884	-7.41031	-6.36584	-42.1537
29.1947	-43.716	2.25691	0.942916	-0.778598	-28.4538	-7.71958	-20.4616	-24.1394
29.1953	-37.3081	1.97123	0.942916	-0.166459	-28.7624	-7.71958	-16.7482	-7.35921
29.1960	-32.1171	0.428528	1.84093	0.75175	-25.7145	-6.19794	-10.0793	-13.1533
29.1967	-23.8802	0.428528	1.84093	1.05245	-22.0492	-6.49484	-5.75957	-24.1394
29.1973	-11.6729	1.34272	0	0.139611	-19.908	-7.71958	-12.2012	-34.2226
29.1980	-0.686413	-0.485665	-1.52663	-1.99751	-16.262	-8.32577	-20.4616	-41.2357
29.1987	6.94603	-2.31405	-2.11034	-1.99751	-11.3622	-8.63505	-19.5522	-38.1806
29.1993	14.5746	-2.91399	-3.63696	0.75175	-7.71627	-9.55051	-17.3545	-36.9616
29.2000	21.8989	-1.39986	-5.16359	0.139611	-5.88366	-8.63505	-21.9773	-42.4547
29.2007	21.2866	1.34272	-5.16359	-4.44069	-1.60113	-7.71958	-28.6463	-45.8107
29.2013	12.1331	3.17111	-3.63696	-5.6596	4.18608	-9.24123	-35.6942	-50.7018
29.2020	4.80879	2.25691	-2.42464	-3.82855	7.85131	-11.3814	-38.7255	-44.5917
29.2027	3.58807	4.0853	-2.11034	-2.30358	8.15996	-10.1567	-33.2691	-11.0162
29.2033	3.89228	8.37058	-2.73895	-1.69144	9.68392	-7.41031	-27.1306	10.64
29.2040	2.36735	8.37058	-4.26557	-1.99751	13.9665	-4.97319	-28.6463	-10.7153
29.2047	1.14662	5.94225	-6.1065	-2.30358	17.921	-3.45155	-31.7534	-39.7157
29.2053	-0.0741014	7.77064	-6.1065	0.44568	19.7537	-3.14227	-32.0566	-55.2769
29.2060	-1.59903	8.37058	-6.1065	0.75175	21.5863	-2.2268	-33.2691	-64.427
29.2067	-3.43207	3.79961	-6.1065	-1.99751	23.1102	-1.00206	-33.8754	-48.5648
29.2073	-1.59903	1.05704	-4.57988	-1.69144	21.8949	-1.91753	-32.3597	-7.97624
29.2080	1.75503	2.25691	-1.84093	-0.778598	20.0623	-2.53608	-28.6463	20.4071
29.2087	4.50459	1.34272	-0.314305	-2.60965	17.6124	0.519587	-19.8554	31.3933
29.2093	5.72531	-1.39986	0.628611	-1.69144	10.8992	3.87216	-10.0793	35.0654
29.2100	5.113	-2.6283	1.84093	1.97066	4.18608	3.87216	-6.36584	28.3382
29.2107	2.36735	-1.39986	5.52279	2.8835	2.66211	4.78763	-2.42508	31.0923
29.2113	2.06314	-0.77135	9.78837	1.66459	-1.29248	6.01237	2.12195	56.7216
29.2120	2.97576	-3.22824	10.1027	1.05245	-4.95771	2.35051	-1.81881	71.0638
29.2127	2.06314	-5.05663	10.1027	1.66459	3.27942	-2.2268	-7.65417	47.5715
29.2133	2.06314	-3.82818	12.213	4.71455	13.3492	-4.66392	-7.9573	2.40792
29.2140	5.113	-4.45669	12.213	4.41385	12.1338	-4.05773	-16.142	-38.4816
29.2147	5.41721	-7.48495	11.6293	0.139611	9.08591	-1.31134	-37.2099	-60.4689
29.2153	3.28386	-7.79921	11.8987	0.139611	12.1338	-0.0865979	-54.6401	-59.5509
29.2160	5.72531	-7.48495	8.57605	3.49564	11.2079	-1.00206	-58.2778	-42.4547
29.2167	9.07938	-9.34191	3.68186	0.75175	5.71004	0.519587	-51.533	-21.4004
29.2173	6.33372	-10.2561	5.20849	-0.778598	1.4468	3.57526	-41.5295	-10.4143
29.2180	2.06314	-9.94184	6.73512	2.8835	-3.74239	2.35051	-32.3597	-1.26416
29.2187	0.230104	-10.5418	4.57988	2.8835	-5.57501	-1.31134	-25.0087	14.6131
29.2193	-1.90714	-11.7702	3.05325	-0.166459	0.540139	-0.395876	-20.4616	20.7081
29.2200	-4.04048	-12.9987	1.84093	0.44568	5.11203	3.57526	-20.7648	15.5311
29.2207	-2.81975	-12.6844	-0.898015	1.35852	7.54266	5.70309	-26.5243	23.1612
29.2213	-0.686413	-10.5418	-3.63696	1.97066	12.4425	8.44948	-32.966	28.9553
29.2220	-0.0741014	-10.5418	-6.1065	2.5828	12.4425	11.5051	-31.7534	4.22891
29.2227	1.14662	-11.456	-7.63313	-0.778598	5.11203	11.1959	-24.0993	-40.3176
29.2233	3.28386	-12.3702	-9.15976	-2.60965	1.75545	9.9835	-21.371	-83.6602
29.2240	2.97576	-14.5128	-10.6864	1.05245	-0.385814	12.7299	-21.0679	-105.934
29.2247	1.45083	-14.5128	-9.15976	2.8835	-5.57501	15.4763	-18.6428	-79.9882
29.2253	2.97576	-12.6844	-4.26557	0.75175	0.829499	12.4206	-24.7055	-30.2495
29.2260	6.94603	-11.456	-2.73895	0.44568	22.5122	0.828866	-39.9381	-0.346139
29.2267	8.47096	-10.5418	-3.63696	0.139611	41.1277	-13.5216	-51.533	17.9691
29.2273	10.3001	-10.2561	-0.898015	1.35852	54.2454	-19.9299	-57.0652	21.6262
29.2280	15.4872	-11.7702	3.68186	3.80171	72.8609	-15.9588	-62.2185	-14.6883
29.2287	17.016	-12.3702	6.73512	2.27673	87.5025	-9.55051	-64.1131	-46.4278
29.2293	13.0458	-11.7702	7.31883	0.44568	83.5479	-4.97319	-59.1872	-12.2503
29.2300	10.6082	-12.6844	4.57988	3.18957	71.935	0.519587	-47.5923	57.3386
29.2307	9.69169	-13.9129	0.942916	1.66459	65.8391	7.8433	-34.1785	92.4341
29.2313	8.16676	-12.3702	-1.84093	-3.52249	46.3169	14.2515	-23.1899	78.0919
29.2320	9.38748	-11.456	-4.57988	-4.44069	4.49473	16.9979	-12.2012	47.2705
29.2327	11.8289	-11.1703	-5.47789	-2.91035	-11.9795	15.7732	-5.75957	35.3664
29.2333	10.3001	-10.2561	-3.63696	-3.52249	24.0362	14.8577	-9.77612	38.1054
29.2340	8.47096	-11.456	0	-3.52249	51.7955	17.9134	-19.5522	38.1054
29.2347	7.25024	-15.1413	4.89418	-2.60965	32.2733	22.1814	-31.7534	42.0784
29.2353	-1.59903	-15.427	7.94744	-1.99751	18.2297	21.8845	-34.7848	50.9276
29.2360	-16.2477	-13.5986	9.15976	-0.778598	34.4146	18.5196	-13.7169	47.5715
29.2367	-25.1009	-14.5128	7.31883	-1.38537	24.6342	16.0825	16.2177	39.9414
29.2373	-24.4886	-15.1413	2.73895	-3.52249	-28.1644	13.0268	35.3911	37.1874
29.2380	-22.9636	-12.3702	0.314305	-3.52249	-76.6805	8.75876	56.459	27.4353
29.2387	-25.4051	-10.5418	0	-1.99751	-104.15	8.75876	76.6175	11.257
29.2393	-29.0673	-12.3702	-3.05325	-0.778598	-120.625	11.5051	66.8413	0.872872
29.2400	-29.6757	-13.9129	-4.57988	-1.38537	-106.581	10.2804	39.7107	0.872872
29.2407	-23.5721	-12.3702	0	-3.21642	-58.663	6.01237	21.371	12.476
29.2413	-13.1979	-9.34191	2.73895	-3.52249	-20.2166	5.09691	2.42508	25.5992
29.2420	-10.7564	-8.42771	0.942916	-1.99751	-13.1948	4.18144	-15.2326	26.5172
29.2427	-16.5558	-9.94184	0	-1.69144	-12.2882	-0.395876	-9.16984	20.1062
29.2433	-11.9771	-9.94184	-1.21232	-1.99751	-1.90978	-3.45155	8.26044	13.3941
29.2440	5.72531	-6.88501	-3.63696	-0.166459	6.01869	-2.53608	10.3824	5.46297
29.2447	19.4575	-5.05663	-4.57988	1.97066	-2.52708	-2.53608	11.5949	2.40792
29.2453	27.6944	-5.97082	-5.47789	1.05245	-24.1905	-4.66392	23.7961	3.32594
29.2460	39.5975	-5.97082	-4.57988	-1.69144	-40.6648	-4.36701	26.8275	-1.26416
29.2467	42.9554	-4.14244	-1.84093	-2.91035	-34.8776	-4.05773	14.3231	-4.00317
29.2473	30.1359	-4.45669	-1.84093	-2.91035	-12.9055	-7.71958	6.13849	-3.08515
29.2480	12.4373	-5.97082	-2.73895	-2.60965	7.2533	-9.24123	5.83536	-7.05822
29.2487	-0.990619	-5.05663	-1.84093	-1.99751	19.1556	-5.88866	5.22908	-9.79723
29.2493	-8.61917	-1.39986	-0.898015	-3.21642	26.1582	-6.80412	3.63762	-4.92119
29.2500	-9.53569	2.25691	1.84093	-5.04746	32.582	-17.1835	0.909406	-2.48317
29.2507	-8.61917	3.48536	2.73895	-4.13462	38.6778	-30.9155	2.42508	-2.48317
29.2513	-5.2612	2.88542	-0.314305	-2.60965	42.9604	-42.8165	12.8075	3.32594
29.2520	9.38748	3.17111	-0.898015	-3.82855	36.2279	-51.0557	19.8554	11.558
29.2527	33.7981	4.71381	0.942916	-5.35353	20.6796	-54.4082	18.0366	16.1331
29.2533	53.9419	5.94225	-0.898015	-4.74139	13.3492	-51.0557	19.8554	15.5311
29.2540	60.654	6.22794	-1.52663	-3.82855	11.5165	-37.9299	21.9773	12.476
29.2547	54.2462	6.54219	1.52663	-2.60965	-5.88366	-20.5361	12.2012	11.257
29.2553	44.1762	6.54219	1.84093	-2.60965	-28.1644	-5.57938	1.81881	9.72199
29.2560	41.4305	6.22794	1.52663	-5.04746	-31.2123	7.8433	0.606271	4.22891
29.2567	39.5975	7.77064	4.26557	-3.82855	-20.5253	16.9979	1.51568	-2.78416
29.2573	26.4737	8.68483	5.7922	-0.778598	-12.2882	22.4907	-1.51568	-8.87921
29.2580	6.33372	5.94225	6.73512	-0.166459	-7.40762	30.7299	-8.26044	-17.7434
29.2587	-11.3648	5.628	6.42081	-0.778598	-3.74239	39.2783	-13.1106	-24.4555
29.2593	-26.3216	10.199	3.05325	-1.38537	0.231488	38.9691	-13.1106	-24.4555
29.2600	-38.2207	12.0273	1.84093	-2.60965	0.231488	36.8289	-9.77612	-17.7434
29.2607	-43.716	9.59902	3.68186	0.75175	-1.90978	41.4185	-2.12195	-9.49624
29.2613	-42.7994	8.05632	0.314305	4.10778	5.11203	39.8845	10.0793	-6.44119
29.2620	-32.7294	8.37058	-3.36756	0.44568	13.6578	26.1526	15.2326	-5.52317
29.2627	-9.53569	8.68483	-2.11034	-1.99751	7.85131	13.9423	12.5043	-1.86614
29.2633	16.0995	10.199	-3.05325	1.05245	-5.88366	6.92783	6.74476	1.4899
29.2640	28.3067	11.4274	-5.47789	1.66459	-15.0274	-1.91753	-1.51568	1.79089
29.2647	28.611	10.199	-4.57988	0.139611	-18.6927	-7.41031	-2.72822	1.79089
29.2653	27.6944	8.05632	-4.57988	0.139611	-15.9534	-5.88866	4.54703	0.872872
29.2660	25.8653	6.85645	-5.47789	0.44568	-11.3622	-6.49484	5.22908	2.40792
29.2667	20.3701	5.94225	-4.57988	0.44568	-9.5296	-9.55051	3.94076	6.98297
29.2673	12.4373	5.94225	-5.47789	0.44568	-0.694465	-9.55051	-2.12195	8.81902
29.2680	2.97576	5.31375	-7.31883	-1.0793	14.2558	-8.32577	-27.1306	11.257
29.2687	-6.79003	4.0853	-5.16359	-1.69144	19.7537	-8.02886	-35.6942	21.3252
29.2693	-16.2477	4.0853	-3.63696	0.139611	17.921	-7.41031	-1.81881	21.6262
29.2700	-25.1009	4.99949	-6.37591	1.66459	21.2776	-6.19794	23.1899	-0.346139
29.2707	-27.8465	2.88542	-6.37591	2.27673	23.4189	-4.05773	19.8554	-27.8115
29.2713	-23.5721	-1.71411	-2.73895	2.27673	21.5863	-1.31134	18.6428	-45.2087
29.2720	-17.1642	-3.5425	-2.73895	1.05245	23.4189	0.828866	1.21254	-50.0848
29.2727	-10.1441	-3.22824	-3.63696	-0.778598	7.85131	6.61855	-31.7534	-50.7018
29.2733	-5.56931	-3.82818	-2.42464	-1.99751	-39.7581	15.4763	-28.3432	-59.5509
29.2740	-8.01076	-4.14244	-2.42464	-1.99751	-69.9673	16.3917	-10.0793	-66.263
29.2747	-11.0606	-2.91399	-3.95127	0.139611	-38.8321	9.9835	-29.3283	-61.9889
29.2753	-5.2612	-2.91399	-3.63696	1.66459	5.11203	6.61855	-49.1079	-61.3719
29.2760	6.94603	-1.9998	-3.05325	-0.778598	1.75545	4.18144	-35.3911	-56.7969
29.2767	12.1331	-1.0856	-2.73895	-2.60965	-27.8557	-1.31134	-22.2804	-27.1945
29.2773	3.58807	-5.05663	-1.21232	-1.69144	-41.5907	-6.49484	-21.0679	-1.86614
29.2780	-5.2612	-7.79921	-1.84093	-2.30358	-37.3082	-11.6907	-14.9294	-2.48317
29.2787	-5.2612	-4.74237	-3.63696	-2.91035	-24.4992	-22.0701	-8.86671	1.18891
29.2793	-4.34858	-3.82818	-3.36756	-1.38537	-10.7642	-34.5773	3.33449	17.9691
29.2800	-10.1441	-6.88501	-1.52663	-0.778598	-5.57501	-42.2103	25.3118	31.0923
29.2807	-20.8264	-6.28507	-1.21232	-1.38537	-6.79032	-41.2948	29.3283	47.2705
29.2813	-28.455	-3.5425	-1.21232	-0.778598	-6.79032	-34.8866	16.2177	59.1747
29.2820	-28.7631	-5.97082	-0.898015	-2.30358	-7.09897	-27.8598	13.1106	49.7085
29.2827	-25.7093	-9.02765	-0.58371	-4.44069	-5.88366	-20.8454	17.7334	34.7493
29.2833	-24.1844	-7.79921	0.942916	-2.60965	0.231488	-12.6062	22.2804	30.4753
29.2840	-16.86	-6.28507	2.46954	-1.69144	6.94465	-7.71958	28.1158	25.9002
29.2847	-4.34858	-5.97082	1.84093	-3.82855	14.8731	-10.7753	18.3397	22.5442
29.2853	1.14662	-5.37088	0.942916	-1.99751	19.445	-15.0433	-0.303135	23.7632
29.2860	2.97576	-5.05663	0.314305	1.97066	13.3492	-14.4371	6.13849	23.1612
29.2867	8.77517	-5.97082	-0.898015	0.44568	8.77726	-11.0722	27.1306	22.5442
29.2873	7.55445	-5.05663	-1.21232	-3.82855	16.3971	-7.41031	38.4224	22.2432
29.2880	-3.43207	-3.5425	-1.21232	-5.35353	24.0362	-0.705154	49.7142	16.1331
29.2887	-10.1441	-4.45669	-2.11034	-4.13462	28.9167	7.8433	54.6401	12.1751
29.2893	-10.7564	-6.88501	-1.84093	-2.60965	35.9385	13.0268	38.4224	13.6951
29.2900	-12.2813	-8.11346	-0.314305	-2.91035	38.0605	13.0268	18.6428	9.421
29.2907	-13.5021	-8.7134	0.628611	-2.91035	38.0605	8.75876	-6.06271	2.70891
29.2913	-12.8937	-8.7134	1.84093	-1.0793	42.9604	4.18144	-41.5295	0.571882
